chrom	start	end	strand	gene_id	IC_score	IR_score	intra_smc1a	intra_rad21	intra_ctcf	RNA-seq(fpkm)
chr17	37170762	37185730	-1	ENSMUSG00000092403	1.1200336775601605	0.4499959660159401	0.6721315428949116	0.6758752041050835	0.6969401420839231	0.0
chr17	37248350	37263064	1	ENSMUSG00000092591	0.8565522511439998	0.2921378406328531	1.0221530220682602	1.0396466011851642	1.5297023358067303	0.0
chr17	38261068	38275711	1	ENSMUSG00000057443	0.3899165906855491	0.4624401064980008	0.3111245324969381	0.4660711634578759	0.5228402691953765	0.0
chr17	40520022	40530702	1	ENSMUSG00000090747	0.9337135025763442	0.4427310984456137	0.7014412437987685	0.808241578297557	0.7015524395228772	0.207312495997958
chr17	40854036	40868141	1	ENSMUSG00000098082	1.1827102890796266	0.5717592898094667	1.10895482561175	1.088084376663318	0.8843211679203381	0.0
chr17	40904741	40914350	-1	ENSMUSG00000091043	1.049404829223406	0.7826625992150396	0.9828523531740668	1.0914777918032643	0.9516973708246362	0.0427923388073678
chr17	40923051	40935047	-1	ENSMUSG00000023919	1.0290736822540127	2.2650448202182547	1.2673834632608882	1.1561795697597492	0.8873482883503215	13.2846548030716
chr17	43534174	43543639	-1	ENSMUSG00000096140	0.9147684968039697	0.4167146266860679	1.306518030097355	1.1574337093495088	1.2954939247248227	0.0282798726561939
chr17	43615335	43630299	-1	ENSMUSG00000040140	1.0381760035393237	0.355105124364177	1.1381846668845477	1.0393163717723537	1.0592715885531008	0.0555446012004725
chr17	44096308	44105809	-1	ENSMUSG00000023961	1.194515002913496	0.8538392021359675	1.0197296164849097	1.0253783960854828	1.0843058695900805	1.9457141551475
chr17	45433852	45442544	1	ENSMUSG00000097119	1.3648839694293966	5.248716169535373	1.2133294993002623	1.5162954497319512	1.4806419786869849	12.4118842279273
chr17	45506841	45520842	1	ENSMUSG00000023938	1.3435484628843417	2.993781523945996	1.781482138367059	2.043722614478864	2.7712549159087656	5.31131147154244
chr17	45585200	45599603	-1	ENSMUSG00000023942	1.263883455494924	8.803970977480873	2.911016810944301	2.255297508248768	3.6882864599620055	23.0456443046812
chr17	45686322	45698495	1	ENSMUSG00000023939	1.25112260009689	3.3363835083217146	1.5914824380876984	1.560681028872579	1.4599778241622734	20.843949828126
chr17	46016996	46032377	-1	ENSMUSG00000023951	1.0393129507497785	2.767038732555906	2.0168899255280657	1.863880774664186	1.9950595023507112	4.76434828765678
chr17	46129271	46144216	-1	ENSMUSG00000023966	1.1477236139801172	3.162884383689763	1.6535001034519672	1.8936774932309195	2.1440448484479804	0.209874785274338
chr17	46161032	46169370	1	ENSMUSG00000023952	1.4171216899059882	4.160505670170385	1.6533825725467122	1.784209654446442	1.882381872347031	2.27456001971023
chr17	46546839	46556162	-1	ENSMUSG00000015605	1.233985306003336	4.353890284414802	1.84608829888384	1.920834517601694	3.517556576172349	7.34741216270702
chr17	46630631	46645144	-1	ENSMUSG00000003546	1.311145433673598	0.9200286946799058	1.4803303032569304	1.8413208995320145	2.7122187044432744	6.11366514899061
chr17	46650337	46664364	1	ENSMUSG00000038545	1.289891034851064	4.028482483170484	1.5779816038620278	1.8448043227633413	1.6903899644631708	9.14028764575204
chr17	46711463	46725541	1	ENSMUSG00000002763	1.280077831035308	3.7143018413274222	1.4604589716457377	1.83973150826183	1.799559602498297	2.43573068104872
chr17	46755663	46763712	-1	ENSMUSG00000036858	1.2555244741165674	1.0831698139478945	1.0557136257356228	1.2634712526451388	1.2663138327368713	26.4241024468356
chr17	46773907	46782656	-1	ENSMUSG00000063888	1.4796356395580932	15.362341844527323	1.674083049705552	1.6195713902476283	2.2037981427530653	147.237550913425
chr17	46910459	46924933	1	ENSMUSG00000023978	1.1890465697393116	0.7346262105248886	1.3907054324447905	1.4095032670409933	1.4301347290244866	0.0808877836650262
chr17	47368887	47378679	1	ENSMUSG00000034729	1.142297561128342	4.911645924039428	1.7650145916389972	2.0015839655621868	3.932949346788471	4.48301789448913
chr17	47488050	47502287	-1	ENSMUSG00000023980	1.3921454412844534	3.6427533868709423	1.4233906651728858	1.8499452280175144	1.5676245023596862	13.6377828714016
chr17	47599331	47611492	-1	ENSMUSG00000023988	1.4245033951521195	4.751993254595373	1.9916040606624583	2.28382536063862	3.243411716608299	17.210331412381
chr17	47611582	47624418	1	ENSMUSG00000092558	1.33213769256797	2.8233585471525933	1.3531453848284478	1.451662527452417	2.0406762245902024	3.40473410873436
chr17	47689030	47699551	1	ENSMUSG00000023266	1.0416596009874752	1.4993836389115052	1.866874077351598	2.176641970326177	2.1359680812544224	0.853924677808982
chr17	48151897	48167270	-1	ENSMUSG00000043939	1.0288516556375626	0.3581758710849977	0.7734989929329493	0.8427073526462318	0.6610830740736959	0.0292925079290372
chr17	48232771	48246924	1	ENSMUSG00000042265	1.035610879370878	0.3087372599301351	1.0364377211447968	1.1083586648341364	1.1064502277985264	0.0
chr17	48247777	48258841	1	ENSMUSG00000041754	0.904625575506136	0.2852894948150313	1.0322252125873224	1.1226265532242716	0.9895462846075032	0.0
chr17	48264295	48275360	1	ENSMUSG00000051682	1.056838046194705	0.439679768739434	1.826642496387613	2.0875689377894617	2.3196972448175117	0.0561207487914353
chr17	48300038	48312534	1	ENSMUSG00000071068	1.061670201086736	0.5758616528193563	1.0732880530881286	1.0718854155830286	0.9865605014992852	0.704237192548398
chr17	48316141	48327024	1	ENSMUSG00000043740	1.0385616984753694	0.5180952044671635	1.1328583234572118	1.198469186943977	0.8552733686827325	0.0323117011205121
chr17	48419231	48432728	-1	ENSMUSG00000040694	1.1923575048924306	2.4684823883757145	1.8471920323820568	1.4722205139958806	1.0473875730441502	2.76042205262306
chr17	50279394	50293599	-1	ENSMUSG00000010592	0.9558409379055064	0.6197090884448356	1.4128030062393166	1.330457598929756	1.7758528694998248	7.21885083149763
chr17	52149289	52163048	1	ENSMUSG00000100150	1.0092543281327992	0.2287557232266413	0.7630040532056395	0.8266240396734604	0.7385049844253408	0.0
chr17	52592981	52602660	-1	ENSMUSG00000098552	0.9630542793189658	2.0746705316908534	1.3984721722109208	0.8809691186144106	1.07647381494614	0.190600570300164
chr17	53674786	53689333	-1	ENSMUSG00000023940	1.3067182284188488	6.370505342419929	1.4674349845607084	1.4997023618769514	1.660204866567231	17.7277540409786
chr17	55864892	55878930	-1	ENSMUSG00000057835	1.114288712585043	3.3200916460409924	0.8893373836172087	0.887592258725025	0.8642527475976455	3.35071646777434
chr17	55938381	55949500	-1	ENSMUSG00000062101	0.8730829572963835	5.269784541114627	1.0078961687000527	1.022000182952391	1.227277641047011	6.15729598570778
chr17	55959187	55967949	1	ENSMUSG00000003208	1.3246220079373705	2.758162452937315	1.3569589929544226	1.704600559405964	1.619134903612256	6.02681620230586
chr17	55986511	55996881	1	ENSMUSG00000011589	1.3037719540419253	1.3279206212139405	1.2529077213347362	1.6331166985036092	1.7250520768367912	6.62522348480432
chr17	55997081	56005570	-1	ENSMUSG00000038781	1.080395769510658	1.4131558465233034	1.5820006632470651	1.9104853493752505	2.324042878933545	2.39279776987154
chr17	56100591	56109803	-1	ENSMUSG00000002831	1.3250926631247677	4.755830557991824	0.7839352488453057	0.853627889209657	0.9058564947064784	0.0226331991043643
chr17	56162477	56173955	1	ENSMUSG00000044469	1.185182641880771	1.7661068802470632	1.5612714779950283	1.4963242891519657	1.3493065001616018	0.416132560798256
chr17	56175744	56183920	-1	ENSMUSG00000019579	1.2007840471210656	3.831802276555456	1.2570699857668168	1.5216511859286963	0.9954745667073476	7.4816299467058
chr17	56278962	56290511	-1	ENSMUSG00000024197	1.4433053603972517	2.7439107346487246	1.875545002937482	1.70341590366866	1.310103913235121	30.3239415898116
chr17	56614301	56626903	-1	ENSMUSG00000041168	1.7523276845519429	20.96483113912907	1.693964823723369	1.8346889483263675	1.3624146995473865	45.956415603727
chr17	56875477	56888904	1	ENSMUSG00000024209	1.0956725160697862	6.816032193631651	2.342339736232543	1.8451083726593325	1.6708177588888389	6.81334729620819
chr17	57021058	57031507	-1	ENSMUSG00000007670	1.4557557477992462	7.396334847727168	1.109303967731856	1.3724567132288674	1.1232357232242534	22.8078661386554
chr17	57032773	57041654	-1	ENSMUSG00000011486	1.2305869970024592	1.3248580368960337	1.8143042405437424	1.8546030911296196	2.7513917614252312	0.743786147362172
chr17	57066056	57078510	-1	ENSMUSG00000002668	0.9284485529234292	2.412594886802069	1.6272946408104318	1.4198538810708692	1.1687441849921054	0.259428554019667
chr17	57092035	57105942	-1	ENSMUSG00000079414	0.863840359266412	0.8211579988422285	2.396034178409294	2.8981477156513984	3.127232324321016	0.295026351659089
chr17	57234914	57247641	-1	ENSMUSG00000005823	1.1688527209306767	1.209391708843105	0.946600011024114	1.0275390977930496	0.8413137479407101	3.94975329785743
chr17	57249451	57263697	1	ENSMUSG00000019487	1.3994476096908357	2.5133008573156688	1.36044348071553	1.528146155754887	1.2307595192264775	14.95939812279
chr17	58999618	59013372	-1	ENSMUSG00000024228	0.9602614990092052	0.6170802559463614	0.9248242153189844	0.8990693716149492	0.8715021159498259	2.14333611091913
chr17	66111546	66120503	1	ENSMUSG00000024101	1.365350782863008	2.20816911394154	1.0772449701734987	1.2996003327524608	1.1143775888388745	5.22332373330958
chr17	70745329	70755582	-1	ENSMUSG00000097282	1.1379173754691645	13.803157314909594	3.1107715173871253	2.188349760925666	3.597801642758921	0.609829636051068
chr17	70844211	70853546	-1	ENSMUSG00000047407	1.0831479654783358	17.180374803425604	2.558263822590277	2.371243714050744	3.083784679639895	20.5915707324923
chr17	70993656	71002554	-1	ENSMUSG00000024048	1.5594966448980951	8.019262020629185	1.3254953336115498	1.286071041764289	1.4282378087414331	65.2388656181416
chr17	71743557	71752885	-1	ENSMUSG00000044375	0.9001606933247481	0.4039394074657974	1.0161337049975097	1.3209026717799708	0.8655714057353973	0.0111983548497698
chr17	72836704	72851195	1	ENSMUSG00000039770	1.099644396640507	1.702229489566755	0.9425891587332936	1.0406880209114593	1.06864330282773	6.38036903855968
chr17	74489493	74500277	1	ENSMUSG00000024072	1.1962585609889689	2.337321836197368	1.1648517030703032	1.2847032791489974	1.1097561307168546	18.4949571675793
chr17	75537086	75551946	-1	ENSMUSG00000002017	1.3399989356626718	2.7992387973925306	1.0492608853777516	1.1591144145618055	1.017165551542193	25.7659756864926
chr17	78835516	78848299	1	ENSMUSG00000050668	1.2232720042286624	1.8961868204440453	1.0864388187134162	1.2638426259559878	1.0944637446711996	4.5873988618361
chr17	78882042	78892500	1	ENSMUSG00000097567	1.0380438965797918	3.894779243132288	1.537767906658826	1.3556301511338251	1.3474545862420977	0.106083497842905
chr17	78937135	78948052	1	ENSMUSG00000024082	1.1771927553619383	2.571370657453216	1.2775154814152772	1.281890645245116	1.2108381490513247	11.5171408436695
chr17	79706953	79715041	-1	ENSMUSG00000024087	1.0837544121921898	0.395932798267413	1.6521493884947605	1.4409742933006184	1.2955959511977924	0.236763968957107
chr17	79810308	79825414	-1	ENSMUSG00000103091	1.0150373635145356	0.3496834983119234	1.1680540316241883	1.00322786567583	0.9491764939744378	0.0
chr17	80207460	80217936	1	ENSMUSG00000046196	1.1561308255345035	1.2972306314430513	1.038657671403184	1.2039748104861694	1.5827281523059231	0.0536308413559936
chr17	83215292	83225070	1	ENSMUSG00000024247	1.2056999990473718	0.8229368945454547	1.2000851248409832	1.1852362558907052	0.8659950949938953	0.9917976578451
chr17	83501919	83514333	-1	ENSMUSG00000024248	1.274244011722817	4.500558950320253	1.5065534784009496	1.626922027945077	1.2859465204730247	108.115888622348
chr17	83831356	83846790	-1	ENSMUSG00000000673	1.0519976823868276	0.5651761931861422	1.300952486876334	1.3211571984519237	1.496857594930865	0.320995068476053
chr17	85613608	85625222	1	ENSMUSG00000038805	1.664869086535268	0.474645362492373	2.5505873723183643	1.7793714747471798	1.489569491027903	0.0034298303138846
chr17	87025550	87035810	1	ENSMUSG00000024146	1.1187268192107571	2.0308100754870773	0.8941956408191145	0.833810918773824	0.8086452269327571	35.2301551792783
chr17	87254658	87265935	-1	ENSMUSG00000024150	1.0835001704343776	1.4770149102794097	1.0916160751585735	1.319563734649798	0.8566524843100042	9.932975049923
chr17	87433412	87446935	-1	ENSMUSG00000036438	1.3641669810798418	13.269491845956878	1.617584914733767	1.3940420154349071	1.1857931021511985	334.27130447501
chr17	87490748	87502616	1	ENSMUSG00000100847	1.0961075811107015	0.5470792614212332	1.7163226777479872	1.508476593398891	1.5309538250625194	0.0
chr17	87635979	87651106	1	ENSMUSG00000045394	1.3497905938433774	7.504194317392327	1.4378783374191426	1.5088735513057634	1.439330997259861	58.3073305410791
chr17	87975050	87990883	1	ENSMUSG00000005370	1.4021389302794331	17.076105299544395	1.8156807994929869	1.6331049239485638	1.9754519020510453	201.054568011394
chr17	88146084	88159761	-1	ENSMUSG00000097676	1.0305523962483247	0.4653171409141288	1.463897494280679	1.0988996214464657	1.305732257872844	0.212460920069187
chr18	3507957	3516404	1	ENSMUSG00000024232	1.1790992470195856	1.586260668805496	1.5070517554895064	1.6250527004024553	1.1086089814698554	1.88641619994301
chr18	6213913	6227324	1	ENSMUSG00000091165	1.440281035076461	3.698472644763455	1.1539612447875038	1.2615793187891502	1.0634583637710564	0.0
chr18	10617796	10628230	1	ENSMUSG00000002477	1.384310315307787	6.602932480232958	1.162592462699761	1.281751979952894	1.7063599903024382	584.400476912949
chr18	12741324	12755146	1	ENSMUSG00000024430	1.136276315508408	2.569513613038221	1.5057939215664442	1.5107886062277638	1.6042454166507911	0.172952369346445
chr18	13006990	13022882	1	ENSMUSG00000037346	1.0212934304527432	0.3117911293708855	1.2981976982015764	1.2983954293063118	1.154909390870837	0.0
chr18	15389394	15403684	-1	ENSMUSG00000024411	0.998301893702368	0.2441688313444149	0.8152021297380756	0.9051098799104872	0.7715717342264423	0.0036754930911877
chr18	20665250	20674324	1	ENSMUSG00000061808	1.1258688635427256	0.376595895813771	1.0795871951466014	1.219402714437237	0.9736103224273502	0.0
chr18	23954688	23964671	1	ENSMUSG00000024276	1.2729564107528402	4.987475100899106	1.387082396104796	1.344469620680434	1.171256139063947	4.72503225341889
chr18	23970975	23981555	-1	ENSMUSG00000024274	0.9986442007980388	0.8788716579824405	0.3783715915477118	0.5575425372034706	0.4308412137576898	1.83180458945239
chr18	23989632	24005376	1	ENSMUSG00000063281	1.252653903715655	4.545365086256912	1.393156632103359	1.148382891073626	1.2213490949091843	11.274901499039
chr18	24009702	24020810	-1	ENSMUSG00000051469	1.297280252530476	5.113088719817774	1.4061628881658117	1.3016780859055948	1.0559938838762433	13.1237504463032
chr18	31437808	31447415	-1	ENSMUSG00000024261	0.9043684008857916	0.3622545697903228	1.895742241724778	1.949596135973918	2.337781823700793	1.41252563121706
chr18	31440318	31449099	1	ENSMUSG00000096934	0.908637276633859	0.3460468811144958	2.0051837263217536	1.9977496970814437	2.4322411986346832	0.0
chr18	33199355	33213862	-1	ENSMUSG00000024378	1.1085951919878632	1.0828820282885214	0.9755976658509372	0.9992762249934564	0.9593899544684622	7.42673450239761
chr18	33464163	33472448	1	ENSMUSG00000073610	1.170523548096545	0.5473779266112241	1.093394417869232	0.9050295778225904	0.912299341859052	0.0
chr18	34207775	34221772	-1	ENSMUSG00000073607	1.1500595866028556	3.2872853536661024	1.2253658368288214	1.1959434320792612	1.1630535171616545	0.0497344964723896
chr18	34624624	34633265	1	ENSMUSG00000003779	1.5379123738556892	17.096880394804604	1.7341151155264976	1.6730482712958838	1.3181645689121952	59.1218265309098
chr18	34758906	34773760	1	ENSMUSG00000034300	1.4249485717086896	6.905151752486948	1.242598910298501	1.4434549781436536	1.2074821635797846	4.69762680769905
chr18	35614604	35627244	-1	ENSMUSG00000024354	1.517434528820485	6.161006634437208	1.5625789875754073	1.6256487562757316	1.613104439743712	3.0400732099204
chr18	35713086	35722356	-1	ENSMUSG00000073599	1.177079274097348	0.5089078910013876	1.318745540543796	1.2851456520369653	0.895598711689056	1.91235905534498
chr18	36504929	36515805	-1	ENSMUSG00000024486	1.2613500661857526	3.918478531784194	1.452642826888876	1.5677675757818843	1.3505066242336174	3.99080486132909
chr18	36528157	36541293	1	ENSMUSG00000024485	1.2539024551019162	0.6587762824519471	1.840393331918262	2.1003380134933143	3.423237668250514	0.0637503613973244
chr18	36671160	36679366	-1	ENSMUSG00000006050	1.6359908292964416	5.917702045726567	1.1914747916588748	1.0696246809503842	1.03769925376162	15.9990541905075
chr18	36684923	36695925	-1	ENSMUSG00000044719	1.1113130028487483	2.494043629942233	1.704705978166925	2.0939193021663858	3.1031739722596714	0.0741224440056192
chr18	36744656	36757639	1	ENSMUSG00000024474	1.3108051321648964	2.5007539322147987	1.2134386973572762	1.3232750722704174	1.150098595160196	88.6871328977935
chr18	36783008	36792562	1	ENSMUSG00000019143	1.3802551221891703	4.051145982138403	1.4503172322474491	1.5368474160081451	3.4641909218274924	5.81013255172067
chr18	36980057	36989575	1	ENSMUSG00000104240	0.229669207915655	0.4865776989033653	0.1894791283309898	0.0814204662756449	0.221199833759993	0.0
chr18	37008868	37020679	-1	ENSMUSG00000073594	1.0343863803021196	0.2757734784566421	1.4435830376269545	1.6346964811922462	3.2199000873737056	0.0
chr18	37447656	37456350	1	ENSMUSG00000044043	0.8981850966984523	0.3163068921422859	1.361518725344908	1.2840717822135057	2.7127513262611	0.0601504272459631
chr18	37714279	37726121	-1	ENSMUSG00000104512	1.1178842539070648	1.4065448001286325	1.7612579429477802	1.8145060020561377	4.002825523572654	0.0510700092670295
chr18	37752270	37768242	-1	ENSMUSG00000097330	1.1030166071524776	1.9083330777842031	3.007262874651218	3.2988079138624467	4.66152767015114	0.167402293313645
chr18	37957434	37969774	-1	ENSMUSG00000038524	1.3843328757857485	0.685457492270771	1.1066475182868287	1.1763614423077922	1.0791248047974933	0.573368863406157
chr18	38238405	38250565	-1	ENSMUSG00000097080	1.1736018511906938	8.097510633401965	1.9111044486298367	1.9210238620626596	2.395045218021168	0.957642016080885
chr18	38250249	38262629	1	ENSMUSG00000024442	1.2004970527517065	4.081079053618796	1.63234212516968	1.810397432864868	1.565381260035689	9.44043673279555
chr18	38327558	38339003	-1	ENSMUSG00000052102	1.139385411878787	3.899671481675381	1.9780094989057504	2.359003947488394	2.78283006453837	28.432154804918
chr18	38586268	38601268	-1	ENSMUSG00000024427	1.3773408713681483	7.709875836968422	1.9753901275078456	2.041977344280481	1.4650600048720837	18.88246234123
chr18	40204865	40219399	-1	ENSMUSG00000024487	1.1295019700330875	3.1511001691080707	1.0170967645529985	0.964291327045104	0.8554245276186675	23.1701222260725
chr18	41986201	41999049	-1	ENSMUSG00000073574	0.9200467646071318	0.312169199324634	1.367280330068222	1.355688834998984	1.3998427837298415	0.0
chr18	43728069	43737237	-1	ENSMUSG00000024503	0.9835442884598788	0.3413463413169246	0.8367828455921035	0.7959707746295223	0.6718891861752638	120.438784064221
chr18	43777196	43792878	-1	ENSMUSG00000071858	1.0592502109109347	0.2408455637413208	0.688273948330673	0.7137329477240519	0.7459278199334729	0.0
chr18	44071393	44083610	1	ENSMUSG00000055095	1.1445077569633224	0.2421709907087101	1.0063077919834655	1.005138749879238	1.2633134232728935	0.0318208788576083
chr18	44166358	44175073	-1	ENSMUSG00000053729	0.8917546415753976	0.159939294222505	0.641320152851746	0.3613012054530082	0.5330717199743307	0.0
chr18	44661665	44676271	1	ENSMUSG00000097610	1.008652660771994	0.4355980495663517	1.435493045847791	1.3978365207006551	1.3505176024275023	0.0
chr18	46559155	46574533	-1	ENSMUSG00000056130	0.9662752742785838	0.5664156925261199	1.707314605826224	1.8323748360407	2.4131005328879707	0.58014776438614
chr18	46597704	46610225	1	ENSMUSG00000057561	1.3059857472068448	14.69997723275276	1.9774951101844185	1.850510354371376	3.001697953755021	134.93672969367
chr18	46713205	46728342	-1	ENSMUSG00000033022	1.1393428415562872	2.517329956802878	1.8302767811579457	1.5858717226577324	1.3468368980720271	3.85785520330423
chr18	46732417	46741579	-1	ENSMUSG00000032905	1.268478891235579	2.73736904716679	2.088326922119561	2.4684937927035158	3.6749607067107113	13.9042045244249
chr18	46925982	46934222	1	ENSMUSG00000073568	1.111415915101052	2.59086173635374	1.0759533599959414	1.1198155509506904	0.9924150567465616	9.11121693453305
chr18	49803326	49817958	-1	ENSMUSG00000100134	1.0156801462719494	0.2721414226547755	0.9848469994379692	1.0831971139595638	0.9659595463268088	0.0
chr18	50042730	50053660	-1	ENSMUSG00000086600	1.0627620363497918	0.6985188530108739	1.1726408161815982	1.3481701978116765	1.136221416983055	0.0
chr18	52516069	52529867	-1	ENSMUSG00000024529	1.0075973865768637	0.3537646504843955	0.9982863713311256	1.0454761670355106	1.4526366120055023	0.0699000844094571
chr18	53406341	53418007	-1	ENSMUSG00000024538	0.9908289718225936	1.0747931439084009	1.2982684747674709	1.3318944106569182	1.1680833227318064	11.0969252717837
chr18	57468486	57478134	1	ENSMUSG00000069372	1.0157829776812164	0.312619779289856	0.995774544423344	0.8838474395720421	0.8694175031394459	0.799434728962779
chr18	58210252	58221885	1	ENSMUSG00000097618	1.0183396693064295	0.3033387706069271	1.1672807640973202	1.088322884729248	0.8726966447220679	0.0132474155244085
chr18	59062248	59076962	1	ENSMUSG00000050875	0.9310612477612494	0.2800367786635745	1.2535983912562714	1.26451951301793	1.6499184513928142	0.0139733352454955
chr18	60293380	60303016	1	ENSMUSG00000090942	1.0023051884556036	0.2239779386964761	0.5813593665758768	0.7511560907931484	0.5597758459235782	0.0
chr18	60560736	60572810	1	ENSMUSG00000024604	1.301930371267088	3.826632971496639	1.235111524213796	1.3512638795424203	1.37932251485616	5.71773145809401
chr18	60576316	60591788	-1	ENSMUSG00000049173	0.8714740061180501	1.0083093230902471	1.4354890532668336	1.5536039488365048	1.671941573611213	0.0214699492981794
chr18	60803848	60812646	1	ENSMUSG00000024610	1.2570529817278289	3.3055738031010544	1.3493407560657658	1.2280472891422585	1.4142077806409743	1.00680357985505
chr18	61649625	61665490	-1	ENSMUSG00000097324	1.2956522426854105	0.6028204144944612	1.259130158786551	1.4126631036339743	1.0192972007250132	0.0243214269393438
chr18	61696837	61707635	-1	ENSMUSG00000024579	1.165329885850952	3.1938374218046057	1.676283440588359	1.7919253650959563	3.5084858246452613	7.76814422622217
chr18	61712440	61726331	-1	ENSMUSG00000024580	1.3218788967132766	3.247307749436815	1.4021073897785488	1.3706306361558245	1.153909732072797	10.3961969627693
chr18	61726433	61735917	1	ENSMUSG00000098702	1.4583105080047214	4.78954043416271	1.553206518135308	1.48699811439394	1.784130116534203	2.85552195870428
chr18	65872820	65886579	1	ENSMUSG00000024517	1.1406764431469505	0.855480687533694	1.417031109488992	1.3096417036806136	1.2921644114691622	0.0881910098650427
chr18	65955727	65970178	-1	ENSMUSG00000024519	0.912229528836246	0.5177454238251067	1.6687302916951263	1.449548133606977	1.7128600213950205	0.0
chr18	67390717	67402748	1	ENSMUSG00000001473	1.1069742001391876	4.330869362861793	1.946969972803412	1.631331576102393	2.5371157878077977	24.5897516631869
chr18	67464849	67480581	1	ENSMUSG00000024530	1.243566735238247	3.190892711437116	1.5521664785734122	1.5472025392719604	1.0160195835819386	1.58602191216085
chr18	67641599	67654162	1	ENSMUSG00000024537	1.2075136482306896	2.793303091615417	1.4868318500824722	1.5591554714479918	2.042580592694446	47.3056576916089
chr18	74195299	74207818	-1	ENSMUSG00000036223	1.1947810927091662	3.678759381502369	1.334555533620932	1.2985845705182877	1.5266634762020517	14.157858922551
chr18	74268272	74282685	1	ENSMUSG00000024561	1.343066274094502	2.146508556699088	1.1039879417953735	1.2803080687332324	0.9935343117566044	3.50098303022153
chr18	75288655	75297317	-1	ENSMUSG00000102047	0.884072910947777	1.7740412161521453	2.648752995174274	2.3999792139429306	2.6813807499564235	0.198548754343752
chr18	75514645	75522806	1	ENSMUSG00000097712	1.036618549997645	0.8127707719598356	1.4502779738880551	1.4981252470118438	1.1788322569882514	0.0487062735056481
chr18	76930017	76941605	1	ENSMUSG00000090000	1.2771958053374868	2.914173021547376	1.3589771365117402	1.3741922802659905	1.7046375611927496	12.2783398005929
chr18	77757567	77767780	-1	ENSMUSG00000041840	1.4635228786520282	6.173475981809175	1.6534218607809803	1.803331061770187	2.611547043417362	51.5528980772628
chr18	77773729	77782869	1	ENSMUSG00000025428	1.5008923959214282	12.051324474159424	1.7342457794386656	1.8353402854838048	1.3135995694825373	301.72161474961
chr18	78043614	78057395	-1	ENSMUSG00000091055	0.9098119879738638	0.5277124839384042	1.0661596898009786	1.419900604363891	1.3367977640178308	0.016158179835135
chr18	80192265	80200658	-1	ENSMUSG00000024570	1.3469397395674607	4.310245965400072	1.5820051180610466	1.6693816399185106	2.700275236001021	14.6907777256627
chr18	80978913	80987869	-1	ENSMUSG00000098880	1.1402259990732366	0.7901254352806082	3.0134777788234213	2.18560183840226	2.5025837503476778	0.313553935793555
chr18	81226204	81236066	-1	ENSMUSG00000097181	0.9703941207695186	0.2691795977296753	1.0693450963562436	1.037406214837176	1.056578792959506	0.0
chr18	82392496	82406777	-1	ENSMUSG00000024553	1.037872389474183	0.3514342685054976	1.214651998848518	1.2048407088586677	1.0821315046180973	0.0065060452418725
chr18	82855894	82870604	1	ENSMUSG00000097738	1.22335230730225	0.8127064571746915	1.9387346172802795	1.8178191744636956	2.214032630449165	0.0332561232452511
chr18	84088158	84097514	1	ENSMUSG00000049090	1.0048006969167005	0.9955803979380918	1.439932798156885	1.5092283136801825	1.5411522003378864	0.534324393102838
chr19	3282901	3292837	1	ENSMUSG00000024829	1.331795529233893	3.854757464168392	1.167873480811643	1.8716988823078156	2.374598434167928	47.8163849421749
chr19	3708333	3717881	1	ENSMUSG00000035372	1.375426311107637	2.929412845305234	1.294387272126414	1.4702922229518138	1.5063343155281683	5.30987667419638
chr19	3896050	3907133	-1	ENSMUSG00000001750	1.214599349601072	3.142459922143185	1.4156892936463972	1.4667084866952005	1.1213056103482764	0.931853436988765
chr19	3935186	3949340	1	ENSMUSG00000036908	1.0682379601179244	0.743865005374039	1.6714037440920408	2.141212394907681	2.4414314010945253	0.499680762969243
chr19	3958645	3972103	1	ENSMUSG00000037263	1.1218451667943234	0.5138500580675696	1.2646654876438146	1.705281625408389	2.510802496454393	0.0044696951159167
chr19	3972328	3981645	1	ENSMUSG00000075296	1.143013114914886	0.5479405319420734	1.2284159468800977	1.9338005913696	2.9082795044562584	0.157038489495324
chr19	4099998	4113965	1	ENSMUSG00000024851	1.3736884000607104	1.8943479647400503	1.4291511666990686	1.6376816932270144	1.2474540060960444	0.303677146119117
chr19	4114446	4125858	-1	ENSMUSG00000024847	0.9989390828055664	3.226565808350272	1.7775044506510391	1.5578110842664243	1.8428881994875908	8.19671012183977
chr19	4164324	4175479	-1	ENSMUSG00000075289	1.0306727958887252	2.18461249222514	1.976191917330307	2.373783074836996	2.8550963942270435	0.193002291196083
chr19	4214238	4223490	1	ENSMUSG00000040663	1.2026948569623657	0.7598898761905327	1.3518004652822992	1.7117704379574026	1.6352269769204524	0.0503066412319312
chr19	4270182	4283137	-1	ENSMUSG00000005986	1.3119688289793343	1.119733189036606	1.1341955972518392	1.3595399575809033	1.5688452516132136	0.971907948717583
chr19	4425459	4439432	-1	ENSMUSG00000041845	1.1965381219535642	1.379122554654426	1.24081626806827	1.2674844431325154	2.2658691826059	2.95330801985516
chr19	4439003	4448326	1	ENSMUSG00000087132	0.96185046997288	2.271955183579612	1.761206014101615	1.986930186789038	5.186624472171059	0.437204296216411
chr19	4756571	4765940	1	ENSMUSG00000033760	1.5571964823669504	31.84164602467161	1.6932510910338023	1.6796766026721894	1.8014825647650128	2.21251671520394
chr19	4784293	4793901	-1	ENSMUSG00000094936	1.568799763193684	13.483176911055892	1.713850438545189	1.5096513582990627	1.3110480890279754	2.78292265882798
